#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload-contig/pond-sw-local-random-16-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00956612 seconds
Distributing the actor graph took: 2.39047 seconds
Added actors in: 0.0529242 seconds.
Initialized connections of actors in: 0.0121626 seconds.
Async Migration only
Output number: 1, Rank-436: (1) 2 | (2) 1562 | (3)0.128041/100 | (4) 11, 11 | (5) 161.822 | (6) 8.74385 | (7) 0.000137964 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 94.4444/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (48685, 48685) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 365.558 | (25) (33.455, 36-36) | (26) 78
Output number: 1, Rank-355: (1) 1 | (2) 1503 | (3)0.0665336/100 | (4) 11, 11 | (5) 165.883 | (6) 6.54361 | (7) 5.9473e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 95.5556/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (48711, 48711) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 374.092 | (25) (34.199, 39-70) | (26) 249
Output number: 1, Rank-132: (1) 2 | (2) 1527 | (3)0.130976/100 | (4) 12, 12 | (5) 174.289 | (6) 2.81205 | (7) 9.1178e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 98.3333/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (52828, 52828) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 396.213 | (25) (33.9379, 46-31) | (26) 1
Output number: 1, Rank-178: (1) 1 | (2) 1570 | (3)0.0636943/100 | (4) 11, 11 | (5) 162.809 | (6) 8.41006 | (7) 0.000130189 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 95/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (48802, 48802) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 367.172 | (25) (34.1842, 54-12) | (26) 159
Output number: 1, Rank-299: (1) 2 | (2) 1536 | (3)0.130208/100 | (4) 12, 12 | (5) 172.6 | (6) 3.61382 | (7) 0.000118136 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (52637, 52637) | (20) 1 | (21) 0 | (22) 0 | (23) 6 | (24) 393.154 | (25) (33.5262, 24-40) | (26) 1
Output number: 1, Rank-5: (1) 1 | (2) 1494 | (3)0.0669344/100 | (4) 12, 12 | (5) 173.501 | (6) 3.0664 | (7) 6.8488e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 97.7778/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (52731, 52731) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 392.613 | (25) (33.1501, 32-0) | (26) 1
Output number: 1, Rank-14: (1) 2 | (2) 1549 | (3)0.129116/100 | (4) 11, 11 | (5) 162.191 | (6) 8.5873 | (7) 3.1865e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 94.4444/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (48838, 48838) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 365.682 | (25) (33.5372, 33-14) | (26) 1
Output number: 1, Rank-15: (1) 4 | (2) 1482 | (3)0.269906/100 | (4) 12, 12 | (5) 173.999 | (6) 2.89958 | (7) 3.8575e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 97.7778/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (52669, 52669) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 395.901 | (25) (33.2858, 29-16) | (26) 1
Output number: 1, Rank-16: (1) 10 | (2) 1483 | (3)0.674309/100 | (4) 12, 12 | (5) 172.282 | (6) 3.69786 | (7) 0.000105342 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 97.2222/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (52353, 52353) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 393.74 | (25) (33.3819, 30-15) | (26) 1
Output number: 1, Rank-18: (1) 2 | (2) 1533 | (3)0.130463/100 | (4) 12, 12 | (5) 167.117 | (6) 6.16379 | (7) 0.000120631 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 96.1111/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50762, 50762) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 394.757 | (25) (33.1676, 34-12) | (26) 1
Output number: 1, Rank-21: (1) 0 | (2) 1545 | (3)0/100 | (4) 12, 12 | (5) 173.442 | (6) 3.16415 | (7) 7.4118e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 97.7778/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (52647, 52647) | (20) 1 | (21) 1 | (22) 0 | (23) 3 | (24) 394.513 | (25) (33.5388, 17-9) | (26) 1
