#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload/pond-sw-global-random-2-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00127309 seconds
Distributing the actor graph took: 2.13489 seconds
Added actors in: 0.236423 seconds.
Initialized connections of actors in: 0.011958 seconds.
Async Migration only
Output number: 1, Rank-38: (1) 3 | (2) 1112 | (3)0.269784/100 | (4) 91, 91 | (5) 174.464 | (6) 2.14368 | (7) 0.000108366 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (91, 91) | (18) X | (19) (53032, 53032) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 2986.7
Output number: 1, Rank-46: (1) 1 | (2) 1227 | (3)0.0814996/100 | (4) 85, 85 | (5) 173.059 | (6) 2.76863 | (7) 0.000115549 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 97.2222/100 | (15) 0 | (17) (85, 85) | (18) X | (19) (49016, 49016) | (20) 0 | (21) 0 | (22) 0 | (23) 2 | (24) 2999.41
Output number: 1, Rank-39: (1) 0 | (2) 910 | (3)0/100 | (4) 89, 89 | (5) 176.715 | (6) 1.35988 | (7) 4.9283e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 98.8889/100 | (15) 0 | (17) (89, 89) | (18) X | (19) (53052, 53052) | (20) 0 | (21) 0 | (22) 0 | (23) 2 | (24) 2957.21
Output number: 1, Rank-35: (1) 1 | (2) 1174 | (3)0.0851789/100 | (4) 96, 96 | (5) 176.624 | (6) 1.20445 | (7) 8.8871e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.004 | (14) 98.3333/100 | (15) 0 | (17) (96, 96) | (18) X | (19) (53660, 53660) | (20) 0 | (21) 1 | (22) 0 | (23) 3 | (24) 3152.38
Output number: 1, Rank-31: (1) 5 | (2) 1465 | (3)0.341297/100 | (4) 94, 94 | (5) 174.694 | (6) 1.83124 | (7) 3.2307e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.005 | (14) 97.7778/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (52411, 52411) | (20) 0 | (21) 0 | (22) 0 | (23) 4 | (24) 3124.19
Output number: 1, Rank-15: (1) 3 | (2) 1247 | (3)0.240577/100 | (4) 93, 93 | (5) 172.994 | (6) 2.70977 | (7) 4.8868e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.005 | (14) 97.2222/100 | (15) 0 | (17) (93, 93) | (18) X | (19) (52515, 52515) | (20) 0 | (21) 0 | (22) 0 | (23) 5 | (24) 3059.47
Output number: 1, Rank-12: (1) 3 | (2) 1326 | (3)0.226244/100 | (4) 92, 92 | (5) 171.01 | (6) 3.50742 | (7) 9.0037e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.006 | (14) 96.6667/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (52005, 52005) | (20) 1 | (21) 0 | (22) 0 | (23) 6 | (24) 3021.44
Output number: 1, Rank-3: (1) 2 | (2) 1572 | (3)0.127226/100 | (4) 92, 92 | (5) 175.35 | (6) 1.42122 | (7) 0.000136028 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.006 | (14) 97.7778/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (53231, 53231) | (20) 0 | (21) 0 | (22) 0 | (23) 3 | (24) 3025.1
Output number: 1, Rank-9: (1) 0 | (2) 1127 | (3)0/100 | (4) 94, 94 | (5) 178.895 | (6) 0.433791 | (7) 4.2977e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.006 | (14) 99.4444/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (54356, 54356) | (20) 1 | (21) 1 | (22) 0 | (23) 16 | (24) 3091.89
Output number: 1, Rank-40: (1) 0 | (2) 873 | (3)0/100 | (4) 90, 90 | (5) 176.628 | (6) 1.40196 | (7) 8.0539e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.006 | (14) 98.8889/100 | (15) 0 | (17) (90, 90) | (18) X | (19) (53635, 53635) | (20) 0 | (21) 1 | (22) 0 | (23) 1 | (24) 2960.43
Output number: 1, Rank-37: (1) 3 | (2) 1248 | (3)0.240385/100 | (4) 90, 90 | (5) 170.693 | (6) 3.70095 | (7) 7.602e-06 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.006 | (14) 96.6667/100 | (15) 0 | (17) (90, 90) | (18) X | (19) (51755, 51755) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 2963.37
Output number: 1, Rank-22: (1) 1 | (2) 1125 | (3)0.0888889/100 | (4) 94, 94 | (5) 178.627 | (6) 0.53815 | (7) 9.2294e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.007 | (14) 99.4444/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (54279, 54279) | (20) 1 | (21) 1 | (22) 0 | (23) 11 | (24) 3088.8
Output number: 1, Rank-11: (1) 0 | (2) 848 | (3)0/100 | (4) 92, 92 | (5) 177.764 | (6) 0.895662 | (7) 4.4501e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.008 | (14) 98.8889/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (53986, 53986) | (20) 0 | (21) 1 | (22) 0 | (23) 1 | (24) 3023.78
Output number: 1, Rank-41: (1) 2 | (2) 1099 | (3)0.181984/100 | (4) 90, 90 | (5) 172.863 | (6) 2.7082 | (7) 5.1722e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.007 | (14) 97.2222/100 | (15) 0 | (17) (90, 90) | (18) X | (19) (52518, 52518) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 2954.16
Output number: 1, Rank-19: (1) 4 | (2) 1528 | (3)0.26178/100 | (4) 95, 95 | (5) 171.187 | (6) 3.42047 | (7) 5.9361e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.011 | (14) 96.6667/100 | (15) 0 | (17) (95, 95) | (18) X | (19) (51878, 51878) | (20) 1 | (21) 0 | (22) 0 | (23) 10 | (24) 3131.91
Output number: 1, Rank-13: (1) 0 | (2) 1179 | (3)0/100 | (4) 94, 94 | (5) 175.922 | (6) 1.55427 | (7) 4.8207e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.011 | (14) 98.3333/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (53420, 53420) | (20) 0 | (21) 1 | (22) 0 | (23) 5 | (24) 3091.2
Output number: 1, Rank-51: (1) 1 | (2) 1231 | (3)0.0812348/100 | (4) 95, 95 | (5) 176.744 | (6) 1.30133 | (7) 0.000101427 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.011 | (14) 98.8889/100 | (15) 0 | (17) (95, 95) | (18) X | (19) (53700, 53700) | (20) 1 | (21) 0 | (22) 0 | (23) 10 | (24) 3121.5
Output number: 1, Rank-16: (1) 4 | (2) 1249 | (3)0.320256/100 | (4) 94, 94 | (5) 173.887 | (6) 2.45881 | (7) 0.000116113 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.011 | (14) 97.7778/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (52383, 52383) | (20) 1 | (21) 0 | (22) 0 | (23) 9 | (24) 3114.77
Output number: 1, Rank-30: (1) 1 | (2) 1202 | (3)0.0831947/100 | (4) 94, 94 | (5) 177.847 | (6) 0.884513 | (7) 1.9135e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.012 | (14) 98.8889/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (53978, 53978) | (20) 1 | (21) 0 | (22) 0 | (23) 8 | (24) 3094.91
Output number: 1, Rank-47: (1) 1 | (2) 1403 | (3)0.0712758/100 | (4) 92, 92 | (5) 169.719 | (6) 3.94439 | (7) 6.8583e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.012 | (14) 96.1111/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (51447, 51447) | (20) 0 | (21) 1 | (22) 0 | (23) 1 | (24) 3028.37
Output number: 1, Rank-24: (1) 0 | (2) 813 | (3)0/100 | (4) 92, 92 | (5) 178.113 | (6) 0.783688 | (7) 0.000123399 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.012 | (14) 98.8889/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (54076, 54076) | (20) 1 | (21) 1 | (22) 0 | (23) 6 | (24) 3023.49
Output number: 1, Rank-34: (1) 2 | (2) 1287 | (3)0.1554/100 | (4) 95, 95 | (5) 174.924 | (6) 1.82705 | (7) 4.2092e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.013 | (14) 97.7778/100 | (15) 0 | (17) (95, 95) | (18) X | (19) (53057, 53057) | (20) 1 | (21) 0 | (22) 0 | (23) 6 | (24) 3124.29
Output number: 1, Rank-27: (1) 0 | (2) 1010 | (3)0/100 | (4) 92, 92 | (5) 176.849 | (6) 1.25026 | (7) 4.0094e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.013 | (14) 98.8889/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (53723, 53723) | (20) 0 | (21) 0 | (22) 0 | (23) 4 | (24) 3023.64
