#### POND Configuration ####
Total Grid Size:          36000x36000 = 1296000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-lazyactivation-big/pond-local-random-1-250-36000x36000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00277778m * 0.00277778m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.000991211 seconds
Distributing the actor graph took: 40.7662 seconds
Added actors in: 1.7479 seconds.
Initialized connections of actors in: 0.0487583 seconds.
Async Migration only
Output number: 1, Rank-11: (1) 95 | (2) 1734 | (3)5.47866/100 | (4) 829, 829 | (5) 41.6438 | (6) 36.1834 | (7) 0.000467166 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 42.7778/100 | (15) 0 | (17) (829, 829) | (18) X | (19) (266273, 266273) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1446.38
Output number: 1, Rank-16: (1) 147 | (2) 1676 | (3)8.77088/100 | (4) 867, 867 | (5) 68.175 | (6) 31.2998 | (7) 0.000208031 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55/100 | (15) 0 | (17) (867, 867) | (18) X | (19) (237854, 237854) | (20) 1 | (21) 1 | (22) 0 | (23) 33 | (24) 3159.62
Output number: 1, Rank-17: (1) 109 | (2) 1743 | (3)6.25359/100 | (4) 848, 848 | (5) 26.2765 | (6) 44.6157 | (7) 0.000625992 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 38.8889/100 | (15) 0 | (17) (848, 848) | (18) X | (19) (250645, 250645) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 1198.02
Output number: 1, Rank-7: (1) 163 | (2) 1704 | (3)9.56573/100 | (4) 894, 894 | (5) 49.9457 | (6) 32.1085 | (7) 2.0867e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 45.5556/100 | (15) 0 | (17) (894, 894) | (18) X | (19) (248631, 248631) | (20) 0 | (21) 0 | (22) 0 | (23) 2 | (24) 2369.81
Output number: 1, Rank-20: (1) 0 | (2) 1192 | (3)0/100 | (4) 493, 493 | (5) 143.147 | (6) 12.265 | (7) 0.000217403 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 86.1111/100 | (15) 0 | (17) (493, 493) | (18) X | (19) (187369, 187369) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 3526.78
Output number: 1, Rank-3: (1) 135 | (2) 1728 | (3)7.8125/100 | (4) 867, 867 | (5) 30.3126 | (6) 43.6798 | (7) 0.000466742 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 40.5556/100 | (15) 0 | (17) (867, 867) | (18) X | (19) (244087, 244087) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1330.72
Output number: 1, Rank-1: (1) 176 | (2) 1711 | (3)10.2864/100 | (4) 907, 907 | (5) 42.1138 | (6) 36.7224 | (7) 3.443e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.3333/100 | (15) 0 | (17) (907, 907) | (18) X | (19) (250107, 250107) | (20) 1 | (21) 0 | (22) 0 | (23) 11 | (24) 2361.45
Output number: 1, Rank-21: (1) 29 | (2) 1775 | (3)1.6338/100 | (4) 762, 762 | (5) 9.6802 | (6) 53.6628 | (7) 0.000631711 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 35/100 | (15) 0 | (17) (762, 762) | (18) X | (19) (229401, 229401) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 395.975
Output number: 1, Rank-2: (1) 59 | (2) 1766 | (3)3.34088/100 | (4) 786, 786 | (5) 11.325 | (6) 51.1032 | (7) 0.000527588 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 34.4444/100 | (15) 0 | (17) (786, 786) | (18) X | (19) (223691, 223691) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 682.662
Output number: 1, Rank-13: (1) 91 | (2) 1729 | (3)5.26316/100 | (4) 848, 848 | (5) 40.8749 | (6) 37.8876 | (7) 8.6731e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 43.3333/100 | (15) 0 | (17) (848, 848) | (18) X | (19) (283781, 283781) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1414.73
Output number: 1, Rank-26: (1) 27 | (2) 1775 | (3)1.52113/100 | (4) 772, 772 | (5) 10.1948 | (6) 52.1805 | (7) 5.459e-06 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 34.4444/100 | (15) 0 | (17) (772, 772) | (18) X | (19) (226321, 226321) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 393.91
