#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-newimplementation/pond-sw-global-random-8-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00381504 seconds
Distributing the actor graph took: 2.255 seconds
Added actors in: 0.0627514 seconds.
Initialized connections of actors in: 0.0115575 seconds.
Async Migration only
Output number: 1, Rank-17: (1) 0 | (2) 1609 | (3)0/100 | (4) 23, 23 | (5) 90.0425 | (6) 11.4447 | (7) 9.8357e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 56.1111/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (26856, 26856) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 931.325
Output number: 1, Rank-19: (1) 1 | (2) 1550 | (3)0.0645161/100 | (4) 23, 23 | (5) 89.9802 | (6) 11.1095 | (7) 0.000115938 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 56.1111/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (26688, 26688) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 948.362
Output number: 1, Rank-27: (1) 2 | (2) 1584 | (3)0.126263/100 | (4) 22, 22 | (5) 92.9005 | (6) 7.70141 | (7) 0.000164126 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (22, 22) | (18) X | (19) (27609, 27609) | (20) 1 | (21) 0 | (22) 0 | (23) 6 | (24) 917.302
Output number: 1, Rank-9: (1) 1 | (2) 1429 | (3)0.069979/100 | (4) 21, 21 | (5) 93.4842 | (6) 6.94619 | (7) 8.2015e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (21, 21) | (18) X | (19) (27504, 27504) | (20) 1 | (21) 0 | (22) 0 | (23) 9 | (24) 892.278
Output number: 1, Rank-56: (1) 0 | (2) 1631 | (3)0/100 | (4) 23, 23 | (5) 97.4432 | (6) 36.436 | (7) 4.2499e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.8889/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (27351, 27351) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 815.39
Output number: 1, Rank-144: (1) 0 | (2) 1686 | (3)0/100 | (4) 20, 20 | (5) 85.3989 | (6) 42.351 | (7) 0.000158395 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 70.5556/100 | (15) 0 | (17) (20, 20) | (18) X | (19) (25579, 25579) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 664.82
Output number: 1, Rank-33: (1) 0 | (2) 1692 | (3)0/100 | (4) 23, 23 | (5) 89.7664 | (6) 39.4338 | (7) 5.0968e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 71.6667/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (27087, 27087) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 756.265
Output number: 1, Rank-172: (1) 0 | (2) 1653 | (3)0/100 | (4) 24, 24 | (5) 93.9572 | (6) 37.8652 | (7) 9.1124e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 72.7778/100 | (15) 0 | (17) (24, 24) | (18) X | (19) (28478, 28478) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 787.136
Output number: 1, Rank-57: (1) 1 | (2) 1685 | (3)0.0593472/100 | (4) 24, 24 | (5) 93.1162 | (6) 37.7603 | (7) 6.1745e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 72.2222/100 | (15) 0 | (17) (24, 24) | (18) X | (19) (28426, 28426) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 785.236
Output number: 1, Rank-116: (1) 3 | (2) 1664 | (3)0.180288/100 | (4) 26, 26 | (5) 94.3983 | (6) 38.0418 | (7) 0.000103924 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.3333/100 | (15) 0 | (17) (26, 26) | (18) X | (19) (28549, 28549) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 850.511
Output number: 1, Rank-218: (1) 0 | (2) 1693 | (3)0/100 | (4) 23, 23 | (5) 90.2988 | (6) 40.2168 | (7) 0.000126029 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 72.2222/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (27463, 27463) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 753.082
