#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload/pond-sw-offload-local-single-32-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.313479 seconds
Distributing the actor graph took: 2.35897 seconds
Added actors in: 0.0848028 seconds.
Initialized connections of actors in: 0.0118842 seconds.
Rank-17: (1) 0 | (2) 0 | (3)0/100 | (4) 5 | (5) 89.511 | (6) 18.4274 | (7) 6.2223e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 84.9206/100| (15)0 | (16) 1
Rank-18: (1) 0 | (2) 0 | (3)0/100 | (4) 5 | (5) 89.8063 | (6) 18.1291 | (7) 0.000131475 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 84.9206/100| (15)0 | (16) 1
Rank-19: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 109.535 | (6) 7.98646 | (7) 3.6348e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 92.8571/100| (15)0 | (16) 1
Rank-20: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 109.266 | (6) 8.21065 | (7) 7.6816e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 92.8571/100| (15)0 | (16) 1
Rank-21: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 110.825 | (6) 7.3059 | (7) 0.000122595 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 93.6508/100| (15)0 | (16) 1
Rank-22: (1) 0 | (2) 0 | (3)0/100 | (4) 5 | (5) 90.8129 | (6) 17.6155 | (7) 3.9323e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 85.7143/100| (15)0 | (16) 1
Rank-23: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 116.476 | (6) 4.81163 | (7) 0.00010042 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 96.0317/100| (15)0 | (16) 1
Rank-24: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 107.892 | (6) 8.98253 | (7) 0.000110568 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 92.0635/100| (15)0 | (16) 1
Rank-25: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 108.432 | (6) 8.67777 | (7) 9.2021e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 92.8571/100| (15)0 | (16) 1
Rank-26: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 107.845 | (6) 8.63867 | (7) 4.4421e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 92.0635/100| (15)0 | (16) 1
Rank-27: (1) 0 | (2) 0 | (3)0/100 | (4) 6 | (5) 108.246 | (6) 8.48227 | (7) 0.000100746 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 126.88 | (14) 92.0635/100| (15)0 | (16) 1
