#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-contig/pond-sw-local-random-24-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.0136994 seconds
Distributing the actor graph took: 2.41852 seconds
Added actors in: 0.038385 seconds.
Initialized connections of actors in: 0.012122 seconds.
Async Migration only
Output number: 1, Rank-22: (1) 5 | (2) 1528 | (3)0.327225/100 | (4) 7, 7 | (5) 72.3808 | (6) 27.2096 | (7) 6.0491e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (21638, 21638) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 285.589 | (25) (42.1089, 19-34) | (26) 2251
Output number: 1, Rank-23: (1) 3 | (2) 1543 | (3)0.194426/100 | (4) 7, 7 | (5) 71.5156 | (6) 25.2681 | (7) 7.7834e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.3333/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (21277, 21277) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 282.437 | (25) (42.416, 23-33) | (26) 58021
Output number: 1, Rank-24: (1) 4 | (2) 1542 | (3)0.259403/100 | (4) 7, 7 | (5) 77.8684 | (6) 23.8229 | (7) 0.000141641 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 56.1111/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (23194, 23194) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 282.545 | (25) (42.5309, 19-31) | (26) 20260
Output number: 1, Rank-27: (1) 4 | (2) 1512 | (3)0.26455/100 | (4) 9, 9 | (5) 82.0641 | (6) 16.7051 | (7) 9.6592e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (24323, 24323) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 381.072 | (25) (42.8113, 16-28) | (26) 8367
Output number: 1, Rank-6: (1) 5 | (2) 1570 | (3)0.318471/100 | (4) 6, 6 | (5) 69.3456 | (6) 33.4713 | (7) 9.6831e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 56.6667/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (20802, 20802) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 247.106 | (25) (42.2065, 18-20) | (26) 22534
Output number: 1, Rank-7: (1) 8 | (2) 1503 | (3)0.532269/100 | (4) 7, 7 | (5) 78.9969 | (6) 22.7269 | (7) 0.000103149 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 56.1111/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (23333, 23333) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 288.834 | (25) (42.8761, 19-24) | (26) 36285
Output number: 1, Rank-10: (1) 3 | (2) 1499 | (3)0.200133/100 | (4) 9, 9 | (5) 81.1831 | (6) 17.2492 | (7) 4.9787e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (24202, 24202) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 371.952 | (25) (43.6754, 36-23) | (26) 13990
Output number: 1, Rank-14: (1) 4 | (2) 1511 | (3)0.264725/100 | (4) 9, 9 | (5) 85.1259 | (6) 11.8003 | (7) 0.000109047 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.3333/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (25258, 25258) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 368.261 | (25) (42.5679, 33-23) | (26) 1
Output number: 1, Rank-17: (1) 2 | (2) 1547 | (3)0.129282/100 | (4) 8, 8 | (5) 75.3505 | (6) 23.1386 | (7) 0.000112409 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 54.4444/100 | (15) 0 | (17) (8, 8) | (18) X | (19) (22388, 22388) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 330.228 | (25) (44.9026, 29-19) | (26) 1
Output number: 1, Rank-55: (1) 1 | (2) 1548 | (3)0.0645995/100 | (4) 8, 8 | (5) 70.788 | (6) 27.5507 | (7) 8.3884e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (8, 8) | (18) X | (19) (21045, 21045) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 330.563 | (25) (43.8187, 7-17) | (26) 5642
Output number: 1, Rank-59: (1) 4 | (2) 1527 | (3)0.261952/100 | (4) 8, 8 | (5) 80.4469 | (6) 19.7552 | (7) 0.000130041 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (8, 8) | (18) X | (19) (23970, 23970) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 323.925 | (25) (42.0993, 11-24) | (26) 14015
Output number: 1, Rank-508: (1) 0 | (2) 1578 | (3)0/100 | (4) 6, 6 | (5) 64.6372 | (6) 55.0282 | (7) 0.000138607 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 66.1111/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (18459, 18459) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 205.428 | (25) (34.7917, 11-66) | (26) 72551
Output number: 1, Rank-28: (1) 1 | (2) 1517 | (3)0.0659196/100 | (4) 8, 8 | (5) 76.781 | (6) 21.5983 | (7) 5.5034e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (8, 8) | (18) X | (19) (22608, 22608) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 330.462 | (25) (42.7437, 24-28) | (26) 10391
Output number: 1, Rank-15: (1) 10 | (2) 1515 | (3)0.660066/100 | (4) 9, 9 | (5) 90.3427 | (6) 8.80451 | (7) 8.2831e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 55/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (26827, 26827) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 372.231 | (25) (43.4755, 23-27) | (26) 1
Output number: 1, Rank-16: (1) 4 | (2) 1539 | (3)0.259909/100 | (4) 7, 7 | (5) 80.942 | (6) 19.9912 | (7) 0.00013561 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 55.5556/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (23815, 23815) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 297.382 | (25) (43.5307, 28-28) | (26) 1
Output number: 1, Rank-20: (1) 0 | (2) 1524 | (3)0/100 | (4) 6, 6 | (5) 67.1075 | (6) 32.2029 | (7) 9.5695e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 55/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (19969, 19969) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 244.692 | (25) (43.9242, 25-18) | (26) 1
Output number: 1, Rank-2: (1) 6 | (2) 1505 | (3)0.398671/100 | (4) 7, 7 | (5) 81.2396 | (6) 18.2638 | (7) 0.000148616 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 55/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (23351, 23351) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 298.952 | (25) (43.8527, 23-24) | (26) 1
Output number: 1, Rank-5: (1) 6 | (2) 1546 | (3)0.388098/100 | (4) 7, 7 | (5) 78.1439 | (6) 21.5854 | (7) 0.000124132 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 55/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (23063, 23063) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 290.436 | (25) (42.5937, 18-21) | (26) 1
Output number: 1, Rank-11: (1) 1 | (2) 1560 | (3)0.0641026/100 | (4) 6, 6 | (5) 73.1572 | (6) 31.5154 | (7) 4.7697e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 57.7778/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (21835, 21835) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 244.76 | (25) (42.3418, 33-26) | (26) 1
Output number: 1, Rank-12: (1) 3 | (2) 1524 | (3)0.19685/100 | (4) 7, 7 | (5) 72.6856 | (6) 25.7999 | (7) 6.477e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 54.4444/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (21335, 21335) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 289.278 | (25) (42.9928, 31-18) | (26) 1
Output number: 1, Rank-324: (1) 4 | (2) 1593 | (3)0.251099/100 | (4) 9, 9 | (5) 80.7545 | (6) 47.9871 | (7) 0.000151215 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 71.1111/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (24527, 24527) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 295.29 | (25) (33.4267, 66-16) | (26) 83632
Output number: 1, Rank-185: (1) 7 | (2) 1587 | (3)0.441084/100 | (4) 8, 8 | (5) 83.2305 | (6) 47.1143 | (7) 0.000107482 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 72.2222/100 | (15) 0 | (17) (8, 8) | (18) X | (19) (25238, 25238) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 262.834 | (25) (33.3786, 41-32) | (26) 3925
Output number: 1, Rank-61: (1) 6 | (2) 1503 | (3)0.399202/100 | (4) 7, 7 | (5) 74.3307 | (6) 22.2715 | (7) 4.6511e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.3333/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (22027, 22027) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 289.316 | (25) (42.2778, 16-21) | (26) 34797
Output number: 1, Rank-575: (1) 1 | (2) 1603 | (3)0.062383/100 | (4) 7, 7 | (5) 69.4382 | (6) 53.2139 | (7) 5.4653e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 67.7778/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (21092, 21092) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 229.648 | (25) (33.1726, 26-61) | (26) 40508
