#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload/pond-sw-global-busy-4-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00170477 seconds
Distributing the actor graph took: 2.23726 seconds
Added actors in: 0.121999 seconds.
Initialized connections of actors in: 0.0117433 seconds.
Async Migration only
Output number: 1, Rank-54: (1) 14 | (2) 99 | (3)14.1414/100 | (4) 34, 34 | (5) 177.47 | (6) 1.23106 | (7) 0.000109876 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 98.8889/100 | (15) 0 | (17) (34, 34) | (18) X | (19) (54012, 54012) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 1116.75
Output number: 1, Rank-96: (1) 21 | (2) 213 | (3)9.85915/100 | (4) 46, 46 | (5) 176.368 | (6) 1.9073 | (7) 2.0213e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 98.8889/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (52874, 52874) | (20) 1 | (21) 0 | (22) 0 | (23) 30 | (24) 1531.8
Output number: 1, Rank-73: (1) 9 | (2) 94 | (3)9.57447/100 | (4) 46, 46 | (5) 178.33 | (6) 0.868183 | (7) 6.0365e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 99.4444/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (54253, 54253) | (20) 0 | (21) 0 | (22) 0 | (23) 4 | (24) 1515.11
Output number: 1, Rank-46: (1) 5 | (2) 101 | (3)4.9505/100 | (4) 43, 43 | (5) 177.946 | (6) 0.924241 | (7) 4.5691e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 98.8889/100 | (15) 0 | (17) (43, 43) | (18) X | (19) (52239, 52239) | (20) 0 | (21) 0 | (22) 0 | (23) 5 | (24) 1461.71
Output number: 1, Rank-56: (1) 26 | (2) 176 | (3)14.7727/100 | (4) 46, 46 | (5) 176.003 | (6) 2.04827 | (7) 7.7459e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 98.8889/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (53368, 53368) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1512.76
Output number: 1, Rank-60: (1) 31 | (2) 166 | (3)18.6747/100 | (4) 46, 46 | (5) 175.975 | (6) 2.10017 | (7) 0.000103285 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 98.8889/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (53135, 53135) | (20) 0 | (21) 0 | (22) 0 | (23) 2 | (24) 1519.41
Output number: 1, Rank-58: (1) 3 | (2) 66 | (3)4.54545/100 | (4) 47, 47 | (5) 178.906 | (6) 0.476005 | (7) 3.7609e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (47, 47) | (18) X | (19) (54283, 54283) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 1545.76
Output number: 1, Rank-49: (1) 3 | (2) 74 | (3)4.05405/100 | (4) 47, 47 | (5) 177.809 | (6) 0.91265 | (7) 2.3065e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 98.8889/100 | (15) 0 | (17) (47, 47) | (18) X | (19) (54293, 54293) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 1534.49
Output number: 1, Rank-84: (1) 23 | (2) 410 | (3)5.60976/100 | (4) 46, 46 | (5) 174.742 | (6) 2.59564 | (7) 0.000116563 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 98.3333/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (53139, 53139) | (20) 0 | (21) 0 | (22) 0 | (23) 3 | (24) 1511.19
Output number: 1, Rank-98: (1) 40 | (2) 592 | (3)6.75676/100 | (4) 46, 46 | (5) 172.359 | (6) 3.85024 | (7) 0.000125021 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 97.7778/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (51681, 51681) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1532.67
Output number: 1, Rank-36: (1) 11 | (2) 120 | (3)9.16667/100 | (4) 46, 46 | (5) 177.823 | (6) 1.08021 | (7) 7.5311e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.004 | (14) 98.8889/100 | (15) 0 | (17) (46, 46) | (18) X | (19) (53414, 53414) | (20) 1 | (21) 0 | (22) 0 | (23) 9 | (24) 1529.52
