#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload-contig/pond-sw-local-busy-2-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00105143 seconds
Distributing the actor graph took: 2.16624 seconds
Added actors in: 0.230923 seconds.
Initialized connections of actors in: 0.0114094 seconds.
Async Migration only
Output number: 1, Rank-24: (1) 16 | (2) 38 | (3)42.1053/100 | (4) 90, 90 | (5) 178.63 | (6) 0.551324 | (7) 0.000113702 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 99.4444/100 | (15) 0 | (17) (90, 90) | (18) X | (19) (54326, 54326) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 2957.65 | (25) (34.2343, 70-11) | (26) 12899
Output number: 1, Rank-25: (1) 11 | (2) 49 | (3)22.449/100 | (4) 91, 91 | (5) 177.89 | (6) 0.774215 | (7) 7.5261e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 98.8889/100 | (15) 0 | (17) (91, 91) | (18) X | (19) (54013, 54013) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 2990.49 | (25) (33.4871, 61-18) | (26) 1
Output number: 1, Rank-26: (1) 8 | (2) 21 | (3)38.0952/100 | (4) 93, 93 | (5) 179.232 | (6) 0.235033 | (7) 0.00010283 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 99.4444/100 | (15) 0 | (17) (93, 93) | (18) X | (19) (54511, 54511) | (20) 1 | (21) 0 | (22) 0 | (23) 19 | (24) 3051.28 | (25) (33.6803, 69-3) | (26) 1
Output number: 1, Rank-4: (1) 15 | (2) 58 | (3)25.8621/100 | (4) 94, 94 | (5) 178.832 | (6) 0.360066 | (7) 6.3667e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (54271, 54271) | (20) 1 | (21) 0 | (22) 0 | (23) 16 | (24) 3095.36 | (25) (34.9479, 18-18) | (26) 1
Output number: 1, Rank-2: (1) 4 | (2) 19 | (3)21.0526/100 | (4) 94, 94 | (5) 179.375 | (6) 0.20653 | (7) 6.6078e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (53955, 53955) | (20) 1 | (21) 0 | (22) 0 | (23) 68 | (24) 3122.57 | (25) (35.091, 2-3) | (26) 1
Output number: 1, Rank-16: (1) 15 | (2) 33 | (3)45.4545/100 | (4) 91, 91 | (5) 178.994 | (6) 0.408901 | (7) 9.1274e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (91, 91) | (18) X | (19) (54212, 54212) | (20) 1 | (21) 0 | (22) 0 | (23) 18 | (24) 3025.16 | (25) (36.8263, 57-33) | (26) 1
Output number: 1, Rank-19: (1) 12 | (2) 56 | (3)21.4286/100 | (4) 93, 93 | (5) 177.667 | (6) 0.829616 | (7) 6.8453e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 98.8889/100 | (15) 0 | (17) (93, 93) | (18) X | (19) (53878, 53878) | (20) 1 | (21) 0 | (22) 0 | (23) 12 | (24) 3062.73 | (25) (39.5497, 44-32) | (26) 1
Output number: 1, Rank-23: (1) 16 | (2) 42 | (3)38.0952/100 | (4) 92, 92 | (5) 179.002 | (6) 0.325128 | (7) 0.000121725 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (54407, 54407) | (20) 1 | (21) 0 | (22) 0 | (23) 18 | (24) 3024.3 | (25) (34.8428, 51-6) | (26) 1
Output number: 1, Rank-9: (1) 5 | (2) 16 | (3)31.25/100 | (4) 96, 96 | (5) 179.305 | (6) 0.231465 | (7) 6.6731e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (96, 96) | (18) X | (19) (54544, 54544) | (20) 1 | (21) 0 | (22) 0 | (23) 77 | (24) 3151.86 | (25) (33.7711, 22-1) | (26) 1
Output number: 1, Rank-10: (1) 16 | (2) 44 | (3)36.3636/100 | (4) 94, 94 | (5) 178.685 | (6) 0.448268 | (7) 0.000105063 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 99.4444/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (53687, 53687) | (20) 1 | (21) 0 | (22) 0 | (23) 26 | (24) 3124.06 | (25) (35.5862, 36-27) | (26) 1
Output number: 1, Rank-6: (1) 8 | (2) 53 | (3)15.0943/100 | (4) 92, 92 | (5) 177.718 | (6) 0.730897 | (7) 6.6971e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 98.8889/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (53932, 53932) | (20) 1 | (21) 0 | (22) 0 | (23) 14 | (24) 3026.42 | (25) (33.692, 16-23) | (26) 1
