#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload/pond-sw-global-random-16-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00813832 seconds
Distributing the actor graph took: 2.30526 seconds
Added actors in: 0.0645528 seconds.
Initialized connections of actors in: 0.0126946 seconds.
Async Migration only
Output number: 1, Rank-21: (1) 0 | (2) 1683 | (3)0/100 | (4) 12, 12 | (5) 167.811 | (6) 6.19592 | (7) 4.4478e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.6667/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50965, 50965) | (20) 0 | (21) 0 | (22) 0 | (23) 3 | (24) 395.433
Output number: 1, Rank-22: (1) 0 | (2) 1685 | (3)0/100 | (4) 12, 12 | (5) 168.343 | (6) 5.866 | (7) 6.7295e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.6667/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50937, 50937) | (20) 0 | (21) 0 | (22) 0 | (23) 2 | (24) 395.164
Output number: 1, Rank-0: (1) 0 | (2) 1680 | (3)0/100 | (4) 12, 12 | (5) 166.829 | (6) 6.28104 | (7) 2.102e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.1111/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50927, 50927) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 394.044
Output number: 1, Rank-9: (1) 0 | (2) 1713 | (3)0/100 | (4) 11, 11 | (5) 155.837 | (6) 11.9505 | (7) 3.2377e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.7778/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46774, 46774) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 365.846
Output number: 1, Rank-14: (1) 0 | (2) 1668 | (3)0/100 | (4) 12, 12 | (5) 168.65 | (6) 5.82382 | (7) 5.6128e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.6667/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50787, 50787) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 398.483
Output number: 1, Rank-5: (1) 0 | (2) 1688 | (3)0/100 | (4) 12, 12 | (5) 166.158 | (6) 6.80092 | (7) 5.7077e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 95.5556/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50906, 50906) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 395.007
Output number: 1, Rank-74: (1) 0 | (2) 1670 | (3)0/100 | (4) 12, 12 | (5) 167.124 | (6) 6.43266 | (7) 0.0002472 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.1111/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50838, 50838) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 394.331
Output number: 1, Rank-236: (1) 0 | (2) 1711 | (3)0/100 | (4) 11, 11 | (5) 154.555 | (6) 12.2836 | (7) 0.000203242 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.2222/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46808, 46808) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 363.423
Output number: 1, Rank-12: (1) 0 | (2) 1695 | (3)0/100 | (4) 11, 11 | (5) 153.815 | (6) 12.9778 | (7) 6.28e-06 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 92.2222/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46723, 46723) | (20) 0 | (21) 0 | (22) 0 | (23) 1 | (24) 361.688
Output number: 1, Rank-103: (1) 0 | (2) 1700 | (3)0/100 | (4) 11, 11 | (5) 154.905 | (6) 12.3392 | (7) 0.000158748 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.7778/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46755, 46755) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 363.987
Output number: 1, Rank-75: (1) 0 | (2) 1681 | (3)0/100 | (4) 11, 11 | (5) 164.092 | (6) 7.88271 | (7) 0.000225207 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 95/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (49161, 49161) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 366.716
Output number: 1, Rank-172: (1) 0 | (2) 1647 | (3)0/100 | (4) 12, 12 | (5) 170.483 | (6) 4.77276 | (7) 0.000114607 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.2222/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50758, 50758) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 402.042
Output number: 1, Rank-117: (1) 0 | (2) 1669 | (3)0/100 | (4) 12, 12 | (5) 169.019 | (6) 5.44387 | (7) 0.000123964 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.6667/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50675, 50675) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 399.47
Output number: 1, Rank-240: (1) 0 | (2) 1710 | (3)0/100 | (4) 11, 11 | (5) 154.637 | (6) 12.1708 | (7) 0.000151689 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.2222/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46804, 46804) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 365.365
Output number: 1, Rank-278: (1) 0 | (2) 1669 | (3)0/100 | (4) 12, 12 | (5) 167.935 | (6) 5.96975 | (7) 0.000110699 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.1111/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50995, 50995) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 392.928
Output number: 1, Rank-362: (1) 0 | (2) 1703 | (3)0/100 | (4) 11, 11 | (5) 154.014 | (6) 12.8586 | (7) 0.000218442 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.2222/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46491, 46491) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 363.174
Output number: 1, Rank-77: (1) 0 | (2) 1702 | (3)0/100 | (4) 11, 11 | (5) 153.756 | (6) 12.8169 | (7) 0.000168963 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.2222/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46477, 46477) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 363.424
Output number: 1, Rank-157: (1) 0 | (2) 1692 | (3)0/100 | (4) 12, 12 | (5) 166.766 | (6) 6.43732 | (7) 0.000159186 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.1111/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50583, 50583) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 395.478
Output number: 1, Rank-212: (1) 0 | (2) 1699 | (3)0/100 | (4) 11, 11 | (5) 154.34 | (6) 12.7732 | (7) 0.000229466 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.7778/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46393, 46393) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 368.194
Output number: 1, Rank-173: (1) 0 | (2) 1681 | (3)0/100 | (4) 11, 11 | (5) 164.644 | (6) 7.47772 | (7) 0.000161528 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 95.5556/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46491, 46491) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 389.384
Output number: 1, Rank-120: (1) 0 | (2) 1709 | (3)0/100 | (4) 11, 11 | (5) 153.313 | (6) 12.9982 | (7) 0.000122543 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.2222/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46518, 46518) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 363.032
Output number: 1, Rank-334: (1) 0 | (2) 1643 | (3)0/100 | (4) 12, 12 | (5) 167.742 | (6) 6.11087 | (7) 0.000229222 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.1111/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (50937, 50937) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 394.806
Output number: 1, Rank-425: (1) 1 | (2) 1672 | (3)0.0598086/100 | (4) 12, 12 | (5) 165.978 | (6) 6.91096 | (7) 0.000216919 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 95.5556/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (49844, 49844) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 399.475
Output number: 1, Rank-281: (1) 0 | (2) 1686 | (3)0/100 | (4) 11, 11 | (5) 154.75 | (6) 12.6061 | (7) 0.000181378 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.7778/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (46570, 46570) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 364.955
