#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload/pond-sw-global-random-24-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.0139465 seconds
Distributing the actor graph took: 2.33069 seconds
Added actors in: 0.0386638 seconds.
Initialized connections of actors in: 0.0115115 seconds.
Async Migration only
Rank-5: (1) 0 | (2) 1535 | (3)0/100 | (4) 8 | (5) 144.309 | (6) 9.54078 | (7) 0.000107091 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 94.4444/100| (15)0 | (16) 1
Rank-6: (1) 0 | (2) 1532 | (3)0/100 | (4) 8 | (5) 143.527 | (6) 9.4431 | (7) 0.000132726 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 93.8272/100| (15)0 | (16) 1
Rank-7: (1) 0 | (2) 1533 | (3)0/100 | (4) 8 | (5) 145.532 | (6) 8.66879 | (7) 0.000120297 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 95.0617/100| (15)0 | (16) 1
Rank-8: (1) 0 | (2) 1533 | (3)0/100 | (4) 8 | (5) 145.218 | (6) 8.59974 | (7) 9.5994e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 94.4444/100| (15)0 | (16) 1
Rank-9: (1) 0 | (2) 1537 | (3)0/100 | (4) 7 | (5) 127.527 | (6) 17.2954 | (7) 0.00010496 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 88.8889/100| (15)0 | (16) 1
Rank-10: (1) 0 | (2) 1530 | (3)0/100 | (4) 8 | (5) 144.827 | (6) 8.75626 | (7) 0.000150149 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 94.4444/100| (15)0 | (16) 1
Rank-11: (1) 0 | (2) 1540 | (3)0/100 | (4) 8 | (5) 145.572 | (6) 8.63248 | (7) 0.00014303 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 95.0617/100| (15)0 | (16) 1
Rank-12: (1) 0 | (2) 1511 | (3)0/100 | (4) 8 | (5) 147.185 | (6) 7.78744 | (7) 9.2381e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 95.0617/100| (15)0 | (16) 1
Rank-13: (1) 0 | (2) 1548 | (3)0/100 | (4) 7 | (5) 126.816 | (6) 17.8208 | (7) 0.000138344 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 88.8889/100| (15)0 | (16) 1
Rank-14: (1) 0 | (2) 1480 | (3)0/100 | (4) 8 | (5) 153.731 | (6) 4.44334 | (7) 7.832e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 97.5309/100| (15)0 | (16) 1
Rank-15: (1) 0 | (2) 1536 | (3)0/100 | (4) 8 | (5) 143.92 | (6) 9.03715 | (7) 0.000143248 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 93.8272/100| (15)0 | (16) 1
Rank-16: (1) 0 | (2) 1532 | (3)0/100 | (4) 8 | (5) 144.882 | (6) 8.95786 | (7) 0.000156594 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 94.4444/100| (15)0 | (16) 1
Rank-17: (1) 0 | (2) 1536 | (3)0/100 | (4) 8 | (5) 143.781 | (6) 9.07728 | (7) 0.000112737 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 93.8272/100| (15)0 | (16) 1
Rank-18: (1) 0 | (2) 1531 | (3)0/100 | (4) 7 | (5) 139.979 | (6) 11.3437 | (7) 7.2341e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 93.2099/100| (15)0 | (16) 1
Rank-19: (1) 0 | (2) 1516 | (3)0/100 | (4) 8 | (5) 146.026 | (6) 8.08809 | (7) 6.215e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 95.0617/100| (15)0 | (16) 1
Rank-20: (1) 0 | (2) 1524 | (3)0/100 | (4) 7 | (5) 132.262 | (6) 15.2476 | (7) 5.8813e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 90.7407/100| (15)0 | (16) 1
Rank-21: (1) 0 | (2) 1523 | (3)0/100 | (4) 8 | (5) 145.599 | (6) 8.65698 | (7) 0.000101076 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 95.0617/100| (15)0 | (16) 1
Rank-22: (1) 0 | (2) 1545 | (3)0/100 | (4) 7 | (5) 127.524 | (6) 17.0682 | (7) 6.9532e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 88.8889/100| (15)0 | (16) 1
Rank-23: (1) 0 | (2) 1548 | (3)0/100 | (4) 7 | (5) 126.142 | (6) 17.5264 | (7) 0.000123128 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 162.489 | (14) 88.2716/100| (15)0 | (16) 1
