#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-staticworkload-contig/pond-sw-local-busy-8-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00430096 seconds
Distributing the actor graph took: 2.26635 seconds
Added actors in: 0.0632396 seconds.
Initialized connections of actors in: 0.0128317 seconds.
Async Migration only
Output number: 1, Rank-12: (1) 5 | (2) 582 | (3)0.859107/100 | (4) 23, 23 | (5) 172.533 | (6) 3.21587 | (7) 8.9087e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.2222/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (52422, 52422) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 756.136 | (25) (33.6217, 17-13) | (26) 5454
Output number: 1, Rank-18: (1) 3 | (2) 17 | (3)17.6471/100 | (4) 23, 23 | (5) 173.781 | (6) 2.71339 | (7) 9.6552e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (52945, 52945) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 754.564 | (25) (33.1398, 18-1) | (26) 1
Output number: 1, Rank-14: (1) 3 | (2) 24 | (3)12.5/100 | (4) 23, 23 | (5) 173.955 | (6) 2.53917 | (7) 0.000167118 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (52267, 52267) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 767.371 | (25) (35.2171, 8-1) | (26) 1
Output number: 1, Rank-3: (1) 3 | (2) 38 | (3)7.89474/100 | (4) 24, 24 | (5) 174.405 | (6) 2.37066 | (7) 0.000126661 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (24, 24) | (18) X | (19) (53015, 53015) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 789.611 | (25) (33.509, 29-0) | (26) 1
Output number: 1, Rank-8: (1) 13 | (2) 556 | (3)2.33813/100 | (4) 23, 23 | (5) 173.71 | (6) 2.81566 | (7) 0.000169966 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (52679, 52679) | (20) 1 | (21) 0 | (22) 0 | (23) 4 | (24) 763.635 | (25) (34.2641, 27-16) | (26) 1
Output number: 1, Rank-13: (1) 1 | (2) 410 | (3)0.243902/100 | (4) 24, 24 | (5) 173.949 | (6) 2.49382 | (7) 9.3584e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 97.7778/100 | (15) 0 | (17) (24, 24) | (18) X | (19) (52827, 52827) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 789.934 | (25) (33.4727, 22-12) | (26) 1
Output number: 1, Rank-15: (1) 3 | (2) 48 | (3)6.25/100 | (4) 24, 24 | (5) 177.463 | (6) 0.967042 | (7) 0.000135975 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 98.8889/100 | (15) 0 | (17) (24, 24) | (18) X | (19) (54000, 54000) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 788.739 | (25) (33.2239, 2-3) | (26) 1
Output number: 1, Rank-17: (1) 3 | (2) 631 | (3)0.475436/100 | (4) 23, 23 | (5) 169.975 | (6) 4.30329 | (7) 0.000110247 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.6667/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (51921, 51921) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 748.903 | (25) (33.0768, 11-2) | (26) 1
Output number: 1, Rank-9: (1) 6 | (2) 59 | (3)10.1695/100 | (4) 24, 24 | (5) 174.82 | (6) 2.23075 | (7) 9.1439e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 98.3333/100 | (15) 0 | (17) (24, 24) | (18) X | (19) (52590, 52590) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 796.937 | (25) (33.9662, 36-15) | (26) 1
Output number: 1, Rank-16: (1) 6 | (2) 1129 | (3)0.531444/100 | (4) 23, 23 | (5) 168.988 | (6) 4.68771 | (7) 0.000170393 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 96.1111/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (50684, 50684) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 766.338 | (25) (33.834, 2-5) | (26) 1
Output number: 1, Rank-67: (1) 7 | (2) 98 | (3)7.14286/100 | (4) 23, 23 | (5) 170.907 | (6) 4.00899 | (7) 5.6061e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 96.6667/100 | (15) 0 | (17) (23, 23) | (18) X | (19) (51364, 51364) | (20) 1 | (21) 0 | (22) 0 | (23) 4 | (24) 766.135 | (25) (33.5965, 56-24) | (26) 1
