#### POND Configuration ####
Total Grid Size:          36000x36000 = 1296000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-lazyactivation-big/pond-offload-local-single-2-250-36000x36000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00277778m * 0.00277778m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00120058 seconds
Distributing the actor graph took: 41.9162 seconds
Added actors in: 0.927064 seconds.
Initialized connections of actors in: 0.0464907 seconds.
Output number: 1, Rank-6: (1) 0 | (2) 0 | (3)0/100 | (4) 385, 385 | (5) 6.76883 | (6) 56.7647 | (7) 0.000329284 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 35/100 | (15) 0 | (17) (385, 385) | (18) X | (19) (116572, 116572) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 326.585
Output number: 1, Rank-9: (1) 0 | (2) 0 | (3)0/100 | (4) 399, 399 | (5) 35.5793 | (6) 44.7473 | (7) 0.000312863 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 44.4444/100 | (15) 0 | (17) (399, 399) | (18) X | (19) (110507, 110507) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1454.93
Output number: 1, Rank-17: (1) 0 | (2) 0 | (3)0/100 | (4) 382, 382 | (5) 10.4396 | (6) 55.927 | (7) 0.000327563 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 36.6667/100 | (15) 0 | (17) (382, 382) | (18) X | (19) (110736, 110736) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 557.68
Output number: 1, Rank-22: (1) 278 | (2) 278 | (3)100/100 | (4) 103, 103 | (5) 73.3838 | (6) 37.7066 | (7) 0.000293661 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 61.6667/100 | (15) 0 | (17) (103, 103) | (18) X | (19) (55536, 55536) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1421.11
Output number: 1, Rank-23: (1) 180 | (2) 180 | (3)100/100 | (4) 198, 198 | (5) 61.502 | (6) 38.6561 | (7) 9.7928e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (198, 198) | (18) X | (19) (100911, 100911) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1337.13
Output number: 1, Rank-24: (1) 0 | (2) 0 | (3)0/100 | (4) 380, 380 | (5) 5.67058 | (6) 56.8594 | (7) 0.000125563 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 34.4444/100 | (15) 0 | (17) (380, 380) | (18) X | (19) (116635, 116635) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 263.011
Output number: 1, Rank-26: (1) 0 | (2) 0 | (3)0/100 | (4) 370, 370 | (5) 5.38373 | (6) 57.4977 | (7) 1.8749e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 34.4444/100 | (15) 0 | (17) (370, 370) | (18) X | (19) (117969, 117969) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 222.958
Output number: 1, Rank-7: (1) 0 | (2) 0 | (3)0/100 | (4) 412, 412 | (5) 35.5459 | (6) 46.6231 | (7) 0.000331721 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 45.5556/100 | (15) 0 | (17) (412, 412) | (18) X | (19) (114545, 114545) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1447.27
Output number: 1, Rank-25: (1) 0 | (2) 0 | (3)0/100 | (4) 376, 376 | (5) 4.94974 | (6) 58.2214 | (7) 1.6969e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 35/100 | (15) 0 | (17) (376, 376) | (18) X | (19) (111359, 111359) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 200.702
Output number: 1, Rank-3: (1) 0 | (2) 0 | (3)0/100 | (4) 383, 383 | (5) 6.78332 | (6) 55.3667 | (7) 0.000312795 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 34.4444/100 | (15) 0 | (17) (383, 383) | (18) X | (19) (121875, 121875) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 297.037
Output number: 1, Rank-5: (1) 2 | (2) 2 | (3)100/100 | (4) 369, 369 | (5) 4.35012 | (6) 56.2231 | (7) 3.7146e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 33.3333/100 | (15) 0 | (17) (369, 369) | (18) X | (19) (108898, 108898) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 134.801
