#### POND Configuration ####
Total Grid Size:          36000x36000 = 1296000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-lazyactivation-contig/pond-local-random-24-250-36000x36000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00277778m * 0.00277778m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.0144422 seconds
Distributing the actor graph took: 42.6645 seconds
Added actors in: 0.133793 seconds.
Initialized connections of actors in: 0.0478189 seconds.
Async Migration only
Output number: 1, Rank-2: (1) 0 | (2) 1653 | (3)0/100 | (4) 31, 31 | (5) 2.57987 | (6) 83.5537 | (7) 0.000281597 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71938, 71938) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.9132 | (25) (0.39517, 138-33) | (26) 32913
Output number: 1, Rank-17: (1) 0 | (2) 1678 | (3)0/100 | (4) 31, 31 | (5) 2.6607 | (6) 84.1797 | (7) 0.000204931 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71719, 71719) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.7016 | (25) (0.46586, 125-23) | (26) 30824
Output number: 1, Rank-18: (1) 0 | (2) 1688 | (3)0/100 | (4) 30, 30 | (5) 2.64002 | (6) 85.4291 | (7) 0.000289886 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.8889/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (69414, 69414) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.4523 | (25) (0.47864, 114-18) | (26) 31944
Output number: 1, Rank-19: (1) 0 | (2) 1686 | (3)0/100 | (4) 31, 31 | (5) 2.66383 | (6) 83.3931 | (7) 0.000208844 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71333, 71333) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.4468 | (25) (0.40098, 113-20) | (26) 32593
Output number: 1, Rank-20: (1) 0 | (2) 1680 | (3)0/100 | (4) 31, 31 | (5) 2.69 | (6) 83.8006 | (7) 0.000319606 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71210, 71210) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.0848 | (25) (0.42453, 110-27) | (26) 33700
Output number: 1, Rank-0: (1) 1 | (2) 1674 | (3)0.0597372/100 | (4) 32, 32 | (5) 2.69505 | (6) 81.9613 | (7) 0.000223255 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 46.6667/100 | (15) 0 | (17) (32, 32) | (18) X | (19) (72896, 72896) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.5162 | (25) (0.49988, 126-30) | (26) 32053
Output number: 1, Rank-1: (1) 0 | (2) 1683 | (3)0/100 | (4) 30, 30 | (5) 2.62788 | (6) 84.8809 | (7) 0.000248161 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (69465, 69465) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.1929 | (25) (0.41451, 124-34) | (26) 35250
Output number: 1, Rank-3: (1) 0 | (2) 1683 | (3)0/100 | (4) 31, 31 | (5) 2.66617 | (6) 83.867 | (7) 0.000211607 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71814, 71814) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.4532 | (25) (0.40525, 137-29) | (26) 32094
Output number: 1, Rank-7: (1) 4 | (2) 1677 | (3)0.238521/100 | (4) 35, 35 | (5) 2.69737 | (6) 85.0475 | (7) 0.000225892 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (35, 35) | (18) X | (19) (73308, 73308) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 12.6205 | (25) (0.40442, 133-27) | (26) 20704
Output number: 1, Rank-8: (1) 9 | (2) 1665 | (3)0.540541/100 | (4) 40, 40 | (5) 2.60412 | (6) 83.8947 | (7) 0.00020295 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (40, 40) | (18) X | (19) (73424, 73424) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 13.8173 | (25) (0.4215, 139-25) | (26) 20458
Output number: 1, Rank-9: (1) 30 | (2) 1647 | (3)1.82149/100 | (4) 41, 41 | (5) 46.403 | (6) 61.7861 | (7) 0.000246832 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.002 | (14) 60/100 | (15) 0 | (17) (41, 41) | (18) X | (19) (101007, 101007) | (20) 1 | (21) 0 | (22) 0 | (23) 7 | (24) 662.586 | (25) (32.8223, 137-15) | (26) 1
Output number: 1, Rank-21: (1) 20 | (2) 1550 | (3)1.29032/100 | (4) 18, 18 | (5) 157.543 | (6) 10.4435 | (7) 0.000221174 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 92.7778/100 | (15) 0 | (17) (18, 18) | (18) X | (19) (51026, 51026) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 588.517 | (25) (32.915, 137-6) | (26) 1
Output number: 1, Rank-22: (1) 10 | (2) 1533 | (3)0.652316/100 | (4) 18, 18 | (5) 164.421 | (6) 7.03694 | (7) 0.000243178 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 95/100 | (15) 0 | (17) (18, 18) | (18) X | (19) (47363, 47363) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 627.032 | (25) (35.0729, 139-1) | (26) 1
Output number: 1, Rank-24: (1) 0 | (2) 1482 | (3)0/100 | (4) 19, 19 | (5) 163.53 | (6) 7.52779 | (7) 0.000231058 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 95/100 | (15) 0 | (17) (19, 19) | (18) X | (19) (50156, 50156) | (20) 1 | (21) 0 | (22) 0 | (23) 3 | (24) 619.793 | (25) (33.1746, 140-4) | (26) 1
Output number: 1, Rank-25: (1) 0 | (2) 1238 | (3)0/100 | (4) 20, 20 | (5) 168.783 | (6) 4.45448 | (7) 0.000300816 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 96.1111/100 | (15) 0 | (17) (20, 20) | (18) X | (19) (51125, 51125) | (20) 1 | (21) 0 | (22) 0 | (23) 4 | (24) 662.887 | (25) (34.6623, 143-3) | (26) 1
Output number: 1, Rank-26: (1) 14 | (2) 1578 | (3)0.887199/100 | (4) 19, 19 | (5) 154.758 | (6) 11.929 | (7) 0.000276598 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 92.2222/100 | (15) 0 | (17) (19, 19) | (18) X | (19) (48107, 48107) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 619.522 | (25) (33.1641, 140-9) | (26) 1
Output number: 1, Rank-27: (1) 20 | (2) 1574 | (3)1.27065/100 | (4) 20, 20 | (5) 133.99 | (6) 21.1883 | (7) 0.000299022 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.003 | (14) 86.1111/100 | (15) 0 | (17) (20, 20) | (18) X | (19) (71620, 71620) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 655.238 | (25) (33.004, 141-14) | (26) 1
Output number: 1, Rank-305: (1) 0 | (2) 1680 | (3)0/100 | (4) 31, 31 | (5) 2.55672 | (6) 83.5304 | (7) 0.000199777 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70684, 70684) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.2743 | (25) (0.46476, 50-38) | (26) 463
Output number: 1, Rank-357: (1) 0 | (2) 1671 | (3)0/100 | (4) 30, 30 | (5) 2.74694 | (6) 84.3331 | (7) 0.000231306 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (70986, 70986) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.2194 | (25) (0.43577, 5-111) | (26) 26078
Output number: 1, Rank-633: (1) 0 | (2) 1678 | (3)0/100 | (4) 31, 31 | (5) 2.48703 | (6) 83.7634 | (7) 0.0002949 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70444, 70444) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.1412 | (25) (0.40323, 124-87) | (26) 2780
Output number: 1, Rank-407: (1) 1 | (2) 1684 | (3)0.0593824/100 | (4) 31, 31 | (5) 2.50307 | (6) 83.5281 | (7) 0.00026145 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (72026, 72026) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 8.95148 | (25) (0.34742, 44-121) | (26) 34040
Output number: 1, Rank-482: (1) 0 | (2) 1680 | (3)0/100 | (4) 31, 31 | (5) 2.32162 | (6) 84.2648 | (7) 0.000276921 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71045, 71045) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 9.47033 | (25) (0.36374, 14-84) | (26) 18987
Output number: 1, Rank-313: (1) 0 | (2) 1678 | (3)0/100 | (4) 31, 31 | (5) 2.38695 | (6) 84.0582 | (7) 0.000216391 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70984, 70984) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 9.44318 | (25) (0.33932, 52-27) | (26) 10
Output number: 1, Rank-566: (1) 0 | (2) 1688 | (3)0/100 | (4) 31, 31 | (5) 2.41847 | (6) 84.4785 | (7) 0.000207014 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70094, 70094) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.1465 | (25) (0.38476, 91-113) | (26) 1489
Output number: 1, Rank-262: (1) 0 | (2) 1674 | (3)0/100 | (4) 31, 31 | (5) 2.60846 | (6) 84.2051 | (7) 0.00025028 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71239, 71239) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.1914 | (25) (0.42952, 37-34) | (26) 31707
Output number: 1, Rank-663: (1) 0 | (2) 1678 | (3)0/100 | (4) 31, 31 | (5) 2.47226 | (6) 83.7092 | (7) 0.00026008 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71105, 71105) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.6965 | (25) (0.3979, 133-102) | (26) 115294
Output number: 1, Rank-380: (1) 2 | (2) 1658 | (3)0.120627/100 | (4) 33, 33 | (5) 2.28627 | (6) 84.7593 | (7) 0.000273422 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (33, 33) | (18) X | (19) (74237, 74237) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.2628 | (25) (0.38939, 41-140) | (26) 28201
Output number: 1, Rank-538: (1) 16 | (2) 1684 | (3)0.950119/100 | (4) 47, 47 | (5) 2.9674 | (6) 83.7017 | (7) 0.000188116 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (47, 47) | (18) X | (19) (83485, 83485) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 16.6693 | (25) (0.41003, 137-124) | (26) 51518
Output number: 1, Rank-420: (1) 14 | (2) 1682 | (3)0.832342/100 | (4) 44, 44 | (5) 2.97358 | (6) 83.1481 | (7) 0.000257345 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (44, 44) | (18) X | (19) (78215, 78215) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 16.7945 | (25) (0.55373, 39-79) | (26) 7802
Output number: 1, Rank-143: (1) 0 | (2) 1674 | (3)0/100 | (4) 30, 30 | (5) 2.24446 | (6) 83.7877 | (7) 0.000308233 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (68372, 68372) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 9.24511 | (25) (0.39066, 132-64) | (26) 6175
Output number: 1, Rank-136: (1) 0 | (2) 1680 | (3)0/100 | (4) 30, 30 | (5) 2.46635 | (6) 83.2776 | (7) 0.000285378 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.2222/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (68808, 68808) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.6372 | (25) (0.41411, 135-57) | (26) 5240
Output number: 1, Rank-518: (1) 0 | (2) 1680 | (3)0/100 | (4) 31, 31 | (5) 2.62439 | (6) 84.1721 | (7) 0.000281784 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70844, 70844) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.6118 | (25) (0.51294, 108-113) | (26) 114827
Output number: 1, Rank-448: (1) 1 | (2) 1694 | (3)0.0590319/100 | (4) 32, 32 | (5) 2.32476 | (6) 83.2965 | (7) 0.000280112 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.2222/100 | (15) 0 | (17) (32, 32) | (18) X | (19) (70321, 70321) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 9.82044 | (25) (0.36387, 59-96) | (26) 6036
Output number: 1, Rank-599: (1) 12 | (2) 1679 | (3)0.714711/100 | (4) 40, 40 | (5) 11.3011 | (6) 80.1242 | (7) 0.000273333 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 50.5556/100 | (15) 0 | (17) (40, 40) | (18) X | (19) (73447, 73447) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 303.633 | (25) (32.6285, 89-86) | (26) 2998
Output number: 1, Rank-219: (1) 0 | (2) 1674 | (3)0/100 | (4) 31, 31 | (5) 2.50041 | (6) 84.2312 | (7) 0.000248256 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70543, 70543) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.1197 | (25) (0.39925, 32-64) | (26) 3768
Output number: 1, Rank-70: (1) 0 | (2) 1697 | (3)0/100 | (4) 31, 31 | (5) 2.31835 | (6) 85.3404 | (7) 0.000254531 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70347, 70347) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.1519 | (25) (0.45299, 82-27) | (26) 5419
Output number: 1, Rank-224: (1) 0 | (2) 1667 | (3)0/100 | (4) 31, 31 | (5) 2.38746 | (6) 83.7324 | (7) 0.000282732 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71380, 71380) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.1441 | (25) (0.35862, 9-59) | (26) 6371
Output number: 1, Rank-43: (1) 0 | (2) 1641 | (3)0/100 | (4) 31, 31 | (5) 2.26726 | (6) 82.805 | (7) 0.000262563 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.2222/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (71200, 71200) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 9.0288 | (25) (0.3909, 89-4) | (26) 38346
Output number: 1, Rank-178: (1) 0 | (2) 1678 | (3)0/100 | (4) 31, 31 | (5) 2.6238 | (6) 87.2219 | (7) 0.000251854 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 49.4444/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70474, 70474) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 11.3998 | (25) (0.47436, 51-37) | (26) 1
Output number: 1, Rank-87: (1) 0 | (2) 1678 | (3)0/100 | (4) 31, 31 | (5) 2.62923 | (6) 84.3759 | (7) 0.000222418 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70713, 70713) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.2656 | (25) (0.41194, 111-39) | (26) 39415
Output number: 1, Rank-306: (1) 0 | (2) 1690 | (3)0/100 | (4) 29, 29 | (5) 2.45462 | (6) 85.2534 | (7) 0.00027054 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (29, 29) | (18) X | (19) (66555, 66555) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.6717 | (25) (0.49874, 44-28) | (26) 33803
Output number: 1, Rank-358: (1) 1 | (2) 1653 | (3)0.0604961/100 | (4) 30, 30 | (5) 2.57387 | (6) 85.8751 | (7) 0.000316109 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.8889/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (69377, 69377) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.2794 | (25) (0.44442, 1-111) | (26) 27293
Output number: 1, Rank-634: (1) 0 | (2) 1671 | (3)0/100 | (4) 31, 31 | (5) 2.43962 | (6) 83.3814 | (7) 8.093e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.2222/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70643, 70643) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 11.136 | (25) (0.44174, 125-88) | (26) 1036
Output number: 1, Rank-408: (1) 1 | (2) 1688 | (3)0.0592417/100 | (4) 32, 32 | (5) 2.40019 | (6) 82.6045 | (7) 0.000250433 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.2222/100 | (15) 0 | (17) (32, 32) | (18) X | (19) (71422, 71422) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 8.64573 | (25) (0.32352, 48-120) | (26) 352
Output number: 1, Rank-483: (1) 0 | (2) 1696 | (3)0/100 | (4) 31, 31 | (5) 2.38324 | (6) 83.693 | (7) 0.000158042 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.7778/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70514, 70514) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.0307 | (25) (0.41483, 26-76) | (26) 26865
Output number: 1, Rank-314: (1) 1 | (2) 1689 | (3)0.0592066/100 | (4) 32, 32 | (5) 2.46576 | (6) 84.959 | (7) 0.000272714 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (32, 32) | (18) X | (19) (71863, 71863) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.7372 | (25) (0.44349, 48-21) | (26) 34396
Output number: 1, Rank-567: (1) 0 | (2) 1683 | (3)0/100 | (4) 31, 31 | (5) 2.32047 | (6) 83.0716 | (7) 0.000199065 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 47.2222/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (70787, 70787) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 9.93585 | (25) (0.39563, 76-131) | (26) 77668
Output number: 1, Rank-263: (1) 0 | (2) 1678 | (3)0/100 | (4) 30, 30 | (5) 2.51389 | (6) 84.6645 | (7) 0.000224037 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 48.3333/100 | (15) 0 | (17) (30, 30) | (18) X | (19) (69073, 69073) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 10.9166 | (25) (0.42471, 37-30) | (26) 31961
