#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-contig/pond-sw-local-random-16-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00815775 seconds
Distributing the actor graph took: 2.24619 seconds
Added actors in: 0.0561231 seconds.
Initialized connections of actors in: 0.0124458 seconds.
Async Migration only
Output number: 1, Rank-19: (1) 28 | (2) 1460 | (3)1.91781/100 | (4) 11, 11 | (5) 77.7992 | (6) 20.2177 | (7) 0.000105821 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (23130, 23130) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 453.527 | (25) (42.921, 35-9) | (26) 1843
Output number: 1, Rank-65: (1) 30 | (2) 1617 | (3)1.85529/100 | (4) 13, 13 | (5) 91.1813 | (6) 43.4425 | (7) 0.000159491 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 74.4444/100 | (15) 0 | (17) (13, 13) | (18) X | (19) (27720, 27720) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 426.466 | (25) (33.1049, 32-21) | (26) 2278
Output number: 1, Rank-67: (1) 8 | (2) 1637 | (3)0.488699/100 | (4) 12, 12 | (5) 84.5457 | (6) 45.7118 | (7) 9.7553e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 72.2222/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (25650, 25650) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 393.991 | (25) (33.0056, 30-20) | (26) 31157
Output number: 1, Rank-70: (1) 20 | (2) 1593 | (3)1.25549/100 | (4) 19, 19 | (5) 99.79 | (6) 37.3683 | (7) 0.000114699 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 76.1111/100 | (15) 0 | (17) (19, 19) | (18) X | (19) (30339, 30339) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 616.829 | (25) (32.7507, 15-29) | (26) 1136
Output number: 1, Rank-72: (1) 8 | (2) 1627 | (3)0.491703/100 | (4) 9, 9 | (5) 72.2369 | (6) 52.174 | (7) 0.000105089 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 68.8889/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (21918, 21918) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 296.162 | (25) (33.309, 27-30) | (26) 10729
Output number: 1, Rank-73: (1) 14 | (2) 1619 | (3)0.864731/100 | (4) 14, 14 | (5) 93.3597 | (6) 40.443 | (7) 0.000173578 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.8889/100 | (15) 0 | (17) (14, 14) | (18) X | (19) (28059, 28059) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 464.015 | (25) (33.4821, 19-31) | (26) 24439
Output number: 1, Rank-340: (1) 11 | (2) 1622 | (3)0.678175/100 | (4) 12, 12 | (5) 89.122 | (6) 44.1863 | (7) 0.000157318 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.8889/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (27075, 27075) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 393.383 | (25) (33.1696, 39-56) | (26) 24413
Output number: 1, Rank-74: (1) 15 | (2) 1616 | (3)0.928218/100 | (4) 13, 13 | (5) 89.7984 | (6) 42.9691 | (7) 0.000116799 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.3333/100 | (15) 0 | (17) (13, 13) | (18) X | (19) (27258, 27258) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 423.092 | (25) (33.15, 23-28) | (26) 5956
Output number: 1, Rank-378: (1) 4 | (2) 1630 | (3)0.245399/100 | (4) 12, 12 | (5) 87.5256 | (6) 45.7568 | (7) 0.000160271 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.8889/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (26619, 26619) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 393.694 | (25) (33.7028, 57-57) | (26) 8355
Output number: 1, Rank-39: (1) 39 | (2) 1376 | (3)2.8343/100 | (4) 11, 11 | (5) 87.1387 | (6) 10.107 | (7) 8.7469e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.8889/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (24718, 24718) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 480.854 | (25) (44.767, 18-22) | (26) 1
Output number: 1, Rank-75: (1) 9 | (2) 1628 | (3)0.552826/100 | (4) 11, 11 | (5) 82.121 | (6) 49.3497 | (7) 0.000142018 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 72.7778/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (24822, 24822) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 363.178 | (25) (33.3479, 19-35) | (26) 5562
