#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-contig/pond-sw-local-busy-16-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00816484 seconds
Distributing the actor graph took: 2.40039 seconds
Added actors in: 0.0553315 seconds.
Initialized connections of actors in: 0.012022 seconds.
Async Migration only
Output number: 1, Rank-14: (1) 84 | (2) 1122 | (3)7.48663/100 | (4) 6, 6 | (5) 78.014 | (6) 27.1297 | (7) 0.000186669 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 58.3333/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (23101, 23101) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 243.883 | (25) (42.3337, 32-15) | (26) 29131
Output number: 1, Rank-18: (1) 63 | (2) 1121 | (3)5.61998/100 | (4) 9, 9 | (5) 81.7382 | (6) 20.6952 | (7) 0.000130188 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 56.6667/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (24279, 24279) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 372.969 | (25) (42.7007, 32-12) | (26) 2391
Output number: 1, Rank-2: (1) 83 | (2) 1132 | (3)7.33216/100 | (4) 6, 6 | (5) 80.3908 | (6) 20.0405 | (7) 0.000189617 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (23895, 23895) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 239.498 | (25) (40.8531, 29-2) | (26) 1
Output number: 1, Rank-17: (1) 141 | (2) 1053 | (3)13.3903/100 | (4) 8, 8 | (5) 88.2776 | (6) 11.856 | (7) 0.000122265 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (8, 8) | (18) X | (19) (26262, 26262) | (20) 1 | (21) 0 | (22) 0 | (23) 2 | (24) 330.487 | (25) (42.6034, 25-8) | (26) 1
Output number: 1, Rank-26: (1) 154 | (2) 1060 | (3)14.5283/100 | (4) 10, 10 | (5) 87.1728 | (6) 12.1859 | (7) 0.000132058 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55/100 | (15) 0 | (17) (10, 10) | (18) X | (19) (25410, 25410) | (20) 1 | (21) 0 | (22) 0 | (23) 7 | (24) 428.87 | (25) (43.2492, 16-7) | (26) 1
Output number: 1, Rank-1: (1) 96 | (2) 1151 | (3)8.34057/100 | (4) 7, 7 | (5) 83.6607 | (6) 16.9559 | (7) 0.000202353 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55.5556/100 | (15) 0 | (17) (7, 7) | (18) X | (19) (24903, 24903) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 283.084 | (25) (42.708, 29-10) | (26) 4
Output number: 1, Rank-47: (1) 147 | (2) 993 | (3)14.8036/100 | (4) 6, 6 | (5) 85.0659 | (6) 11.5559 | (7) 0.000156243 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.3333/100 | (15) 0 | (17) (6, 6) | (18) X | (19) (25046, 25046) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 245.557 | (25) (42.3013, 16-3) | (26) 8153
Output number: 1, Rank-68: (1) 50 | (2) 1501 | (3)3.33111/100 | (4) 15, 15 | (5) 90.1628 | (6) 42.6732 | (7) 0.000129694 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 73.3333/100 | (15) 0 | (17) (15, 15) | (18) X | (19) (27310, 27310) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 494.594 | (25) (33.4592, 26-16) | (26) 2220
Output number: 1, Rank-69: (1) 53 | (2) 1400 | (3)3.78571/100 | (4) 12, 12 | (5) 94.2456 | (6) 40.9225 | (7) 0.000109608 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 75/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (28565, 28565) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 395.411 | (25) (33.4794, 29-22) | (26) 29316
Output number: 1, Rank-50: (1) 138 | (2) 1025 | (3)13.4634/100 | (4) 9, 9 | (5) 87.2271 | (6) 10.7819 | (7) 0.000164066 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (25581, 25581) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 376.015 | (25) (43.5916, 8-5) | (26) 18433
Output number: 1, Rank-70: (1) 36 | (2) 1443 | (3)2.4948/100 | (4) 9, 9 | (5) 81.4948 | (6) 47.033 | (7) 0.000171267 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 71.1111/100 | (15) 0 | (17) (9, 9) | (18) X | (19) (24746, 24746) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 295.637 | (25) (33.1255, 19-29) | (26) 42371
