#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-contig/pond-sw-local-busy-1-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.000844625 seconds
Distributing the actor graph took: 2.23639 seconds
Added actors in: 0.445536 seconds.
Initialized connections of actors in: 0.0116945 seconds.
Async Migration only
Output number: 1, Rank-5: (1) 51 | (2) 1110 | (3)4.59459/100 | (4) 233, 233 | (5) 120.786 | (6) 20.7361 | (7) 2.0036e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 78.3333/100 | (15) 0 | (17) (233, 233) | (18) X | (19) (36828, 36828) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 7566.7 | (25) (34.2008, 19-66) | (26) 105398
Output number: 1, Rank-8: (1) 66 | (2) 1000 | (3)6.6/100 | (4) 238, 238 | (5) 121.939 | (6) 21.8433 | (7) 4.9808e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 79.4444/100 | (15) 0 | (17) (238, 238) | (18) X | (19) (37036, 37036) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 7811.46 | (25) (33.6079, 42-55) | (26) 44761
Output number: 1, Rank-10: (1) 28 | (2) 656 | (3)4.26829/100 | (4) 188, 188 | (5) 127.295 | (6) 20.6182 | (7) 0.000112448 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 81.6667/100 | (15) 0 | (17) (188, 188) | (18) X | (19) (38759, 38759) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6142.9 | (25) (33.4778, 55-45) | (26) 18675
Output number: 1, Rank-13: (1) 43 | (2) 1131 | (3)3.80195/100 | (4) 212, 212 | (5) 121.708 | (6) 20.8652 | (7) 1.6e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 78.8889/100 | (15) 0 | (17) (212, 212) | (18) X | (19) (37174, 37174) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6883.59 | (25) (33.4162, 41-37) | (26) 9006
Output number: 1, Rank-14: (1) 13 | (2) 298 | (3)4.36242/100 | (4) 186, 186 | (5) 147.87 | (6) 12.4274 | (7) 6.0016e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 88.8889/100 | (15) 0 | (17) (186, 186) | (18) X | (19) (44709, 44709) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6107.13 | (25) (34.5078, 57-3) | (26) 54708
Output number: 1, Rank-18: (1) 30 | (2) 661 | (3)4.53858/100 | (4) 186, 186 | (5) 132.982 | (6) 18.5652 | (7) 0.000112889 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 83.8889/100 | (15) 0 | (17) (186, 186) | (18) X | (19) (40573, 40573) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6056.09 | (25) (33.1677, 40-12) | (26) 31925
Output number: 1, Rank-19: (1) 33 | (2) 943 | (3)3.49947/100 | (4) 168, 168 | (5) 126.305 | (6) 21.5601 | (7) 2.5657e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 81.6667/100 | (15) 0 | (17) (168, 168) | (18) X | (19) (37208, 37208) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 5681.44 | (25) (34.6414, 29-18) | (26) 19362
Output number: 1, Rank-20: (1) 26 | (2) 821 | (3)3.16687/100 | (4) 191, 191 | (5) 127.115 | (6) 19.9542 | (7) 1.6882e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 81.6667/100 | (15) 0 | (17) (191, 191) | (18) X | (19) (38554, 38554) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6274.31 | (25) (33.7755, 52-30) | (26) 45420
Output number: 1, Rank-21: (1) 40 | (2) 498 | (3)8.03213/100 | (4) 201, 201 | (5) 149.04 | (6) 11.2928 | (7) 3.4871e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 88.8889/100 | (15) 0 | (17) (201, 201) | (18) X | (19) (45353, 45353) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6588.47 | (25) (34.356, 1-12) | (26) 68505
Output number: 1, Rank-22: (1) 16 | (2) 499 | (3)3.20641/100 | (4) 165, 165 | (5) 134.304 | (6) 17.333 | (7) 4.5279e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 83.8889/100 | (15) 0 | (17) (165, 165) | (18) X | (19) (40995, 40995) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 5377.37 | (25) (33.2808, 22-5) | (26) 173634
Output number: 1, Rank-25: (1) 34 | (2) 851 | (3)3.9953/100 | (4) 200, 200 | (5) 135.653 | (6) 16.1747 | (7) 5.7022e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 83.8889/100 | (15) 0 | (17) (200, 200) | (18) X | (19) (41315, 41315) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 6549.15 | (25) (33.5177, 17-23) | (26) 30426
