#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-newimplementation/pond-sw-offload-local-single-32-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.397303 seconds
Distributing the actor graph took: 2.30833 seconds
Added actors in: 0.0650101 seconds.
Initialized connections of actors in: 0.0114173 seconds.
Output number: 1, Rank-11: (1) 130 | (2) 130 | (3)100/100 | (4) 11, 11 | (5) 96.3016 | (6) 3.68822 | (7) 0.000199987 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (28302, 28302) | (20) 1 | (21) 0 | (22) 0 | (23) 9 | (24) 482.066
Output number: 1, Rank-65: (1) 75 | (2) 75 | (3)100/100 | (4) 12, 12 | (5) 92.0445 | (6) 6.4269 | (7) 0.000192619 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 54.4444/100 | (15) 0 | (17) (12, 12) | (18) X | (19) (27221, 27221) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 486.171
Output number: 1, Rank-129: (1) 25 | (2) 25 | (3)100/100 | (4) 31, 31 | (5) 138.707 | (6) 17.439 | (7) 0.000188787 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 86.6667/100 | (15) 0 | (17) (31, 31) | (18) X | (19) (42024, 42024) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 1020.48
Output number: 1, Rank-103: (1) 36 | (2) 36 | (3)100/100 | (4) 11, 11 | (5) 83.5311 | (6) 12.8746 | (7) 0.000191522 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.3333/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (24562, 24562) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 448.209
Output number: 1, Rank-69: (1) 113 | (2) 113 | (3)100/100 | (4) 11, 11 | (5) 94.1683 | (6) 5.56418 | (7) 0.000190938 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 55/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (27487, 27487) | (20) 0 | (21) 0 | (22) 0 | (23) 2 | (24) 453.295
Output number: 1, Rank-536: (1) 25 | (2) 25 | (3)100/100 | (4) 11, 11 | (5) 86.3475 | (6) 40.1837 | (7) 0.000184986 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 70/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (26133, 26133) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 362.059
Output number: 1, Rank-135: (1) 9 | (2) 9 | (3)100/100 | (4) 19, 19 | (5) 103.768 | (6) 32.0595 | (7) 0.000189745 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 75/100 | (15) 0 | (17) (19, 19) | (18) X | (19) (31421, 31421) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 625.512
Output number: 1, Rank-70: (1) 65 | (2) 65 | (3)100/100 | (4) 11, 11 | (5) 88.6888 | (6) 8.32176 | (7) 0.000193505 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.8889/100 | (15) 0 | (17) (11, 11) | (18) X | (19) (26325, 26325) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 453.899
Output number: 1, Rank-682: (1) 16 | (2) 16 | (3)100/100 | (4) 5, 5 | (5) 44.3155 | (6) 65.0999 | (7) 0.000194541 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 60.5556/100 | (15) 0 | (17) (5, 5) | (18) X | (19) (13283, 13283) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 166.368
Output number: 1, Rank-715: (1) 3 | (2) 3 | (3)100/100 | (4) 5, 5 | (5) 39.9872 | (6) 64.4973 | (7) 0.000192667 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 57.7778/100 | (15) 0 | (17) (5, 5) | (18) X | (19) (12209, 12209) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 163.35
Output number: 1, Rank-744: (1) 4 | (2) 4 | (3)100/100 | (4) 3, 3 | (5) 25.3868 | (6) 71.4067 | (7) 0.000193218 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 53.3333/100 | (15) 0 | (17) (3, 3) | (18) X | (19) (7593, 7593) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 100.054
