#### POND Configuration ####
Total Grid Size:          36000x36000 = 1296000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-lazyactivation-contig/pond-local-random-8-250-36000x36000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00277778m * 0.00277778m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.00409694 seconds
Distributing the actor graph took: 42.9184 seconds
Added actors in: 0.263635 seconds.
Initialized connections of actors in: 0.0460498 seconds.
Async Migration only
Output number: 1, Rank-2: (1) 0 | (2) 1706 | (3)0/100 | (4) 93, 93 | (5) 3.15741 | (6) 75.9461 | (7) 0.000131963 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.8889/100 | (15) 0 | (17) (93, 93) | (18) X | (19) (87424, 87424) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 32.3205 | (25) (0.43328, 29-44) | (26) 362203
Output number: 1, Rank-3: (1) 0 | (2) 1710 | (3)0/100 | (4) 94, 94 | (5) 3.189 | (6) 75.1601 | (7) 0.000121911 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.3333/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (88098, 88098) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 32.5628 | (25) (0.44209, 20-55) | (26) 356563
Output number: 1, Rank-5: (1) 0 | (2) 1692 | (3)0/100 | (4) 91, 91 | (5) 3.15435 | (6) 76.2132 | (7) 0.000138241 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.8889/100 | (15) 0 | (17) (91, 91) | (18) X | (19) (86582, 86582) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 32.0593 | (25) (0.48163, 10-50) | (26) 366700
Output number: 1, Rank-6: (1) 0 | (2) 1710 | (3)0/100 | (4) 95, 95 | (5) 3.24078 | (6) 75.5292 | (7) 0.000163463 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.3333/100 | (15) 0 | (17) (95, 95) | (18) X | (19) (89345, 89345) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 32.8523 | (25) (0.40639, 18-60) | (26) 368478
Output number: 1, Rank-7: (1) 0 | (2) 1707 | (3)0/100 | (4) 92, 92 | (5) 3.08495 | (6) 73.446 | (7) 0.00019646 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 42.2222/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (83363, 83363) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 32.4232 | (25) (0.38986, 38-81) | (26) 28651
Output number: 1, Rank-8: (1) 0 | (2) 1715 | (3)0/100 | (4) 94, 94 | (5) 3.11687 | (6) 73.5633 | (7) 9.3908e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 42.2222/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (85608, 85608) | (20) 1 | (21) 0 | (22) 0 | (23) 1 | (24) 32.6826 | (25) (0.40286, 34-71) | (26) 54
Output number: 1, Rank-9: (1) 0 | (2) 1707 | (3)0/100 | (4) 92, 92 | (5) 3.11184 | (6) 73.6623 | (7) 0.000136388 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 42.2222/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (84308, 84308) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 31.9625 | (25) (0.42433, 20-72) | (26) 27002
Output number: 1, Rank-10: (1) 0 | (2) 1688 | (3)0/100 | (4) 91, 91 | (5) 3.04136 | (6) 75.2185 | (7) 0.00020017 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.3333/100 | (15) 0 | (17) (91, 91) | (18) X | (19) (85506, 85506) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 30.4318 | (25) (0.38344, 1-79) | (26) 56350
Output number: 1, Rank-11: (1) 0 | (2) 1697 | (3)0/100 | (4) 92, 92 | (5) 3.13238 | (6) 74.1465 | (7) 0.000194208 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 42.7778/100 | (15) 0 | (17) (92, 92) | (18) X | (19) (86338, 86338) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 32.5788 | (25) (0.41288, 11-61) | (26) 10096
Output number: 1, Rank-12: (1) 0 | (2) 1706 | (3)0/100 | (4) 90, 90 | (5) 3.06972 | (6) 78.2837 | (7) 0.000108719 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 45/100 | (15) 0 | (17) (90, 90) | (18) X | (19) (83275, 83275) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 30.8859 | (25) (0.42836, 14-69) | (26) 56273
Output number: 1, Rank-13: (1) 0 | (2) 1708 | (3)0/100 | (4) 94, 94 | (5) 3.19796 | (6) 75.5271 | (7) 0.000108253 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 43.3333/100 | (15) 0 | (17) (94, 94) | (18) X | (19) (87065, 87065) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 33.0322 | (25) (0.46044, 22-62) | (26) 11837
