#### POND Configuration ####
Total Grid Size:          18000x18000 = 324000000 cells. (x*y)
Patch Size:               250x250
Number of checkpoints:    10
File name Prefix:         /gpfs/scratch/pr63so/ge69xij2/sc3-nodeslowdown-newimplementation/pond-sw-offload-local-single-1-250-18000x18000-1/out/out
Scenario simulation area: {X: 0.000 - 100.000, Y: 0.000 - 100.000}
Cell Size:                0.00555556m * 0.00555556m (dx * dy)
#### POND Configuration ####
Exchanging global pointers took: 0.000832662 seconds
Distributing the actor graph took: 2.13899 seconds
Added actors in: 0.447275 seconds.
Initialized connections of actors in: 0.011828 seconds.
Output number: 1, Rank-14: (1) 88 | (2) 88 | (3)100/100 | (4) 228, 228 | (5) 159.337 | (6) 6.83463 | (7) 0.000111637 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 92.2222/100 | (15) 0 | (17) (228, 228) | (18) X | (19) (48709, 48709) | (20) 0 | (21) 0 | (22) 0 | (23) 0 | (24) 7443.08
Output number: 1, Rank-20: (1) 113 | (2) 114 | (3)99.1228/100 | (4) 188, 188 | (5) 158.686 | (6) 7.10814 | (7) 5.2805e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180 | (14) 91.6667/100 | (15) 0 | (17) (188, 188) | (18) X | (19) (44785, 44785) | (20) 1 | (21) 1 | (22) 0 | (23) 75 | (24) 6648.69
Output number: 1, Rank-8: (1) 93 | (2) 93 | (3)100/100 | (4) 202, 202 | (5) 151.687 | (6) 9.51261 | (7) 9.3174e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 89.4444/100 | (15) 0 | (17) (202, 202) | (18) X | (19) (45720, 45720) | (20) 1 | (21) 0 | (22) 0 | (23) 56 | (24) 6691
Output number: 1, Rank-21: (1) 39 | (2) 39 | (3)100/100 | (4) 199, 199 | (5) 152.984 | (6) 9.00342 | (7) 1.4108e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 89.4444/100 | (15) 0 | (17) (199, 199) | (18) X | (19) (46346, 46346) | (20) 1 | (21) 0 | (22) 0 | (23) 9 | (24) 6557.33
Output number: 1, Rank-6: (1) 116 | (2) 116 | (3)100/100 | (4) 206, 206 | (5) 161.064 | (6) 6.23596 | (7) 2.8397e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 92.7778/100 | (15) 0 | (17) (206, 206) | (18) X | (19) (48425, 48425) | (20) 1 | (21) 0 | (22) 0 | (23) 19 | (24) 6833.4
Output number: 1, Rank-13: (1) 93 | (2) 93 | (3)100/100 | (4) 185, 185 | (5) 150.974 | (6) 10.0475 | (7) 4.971e-06 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 89.4444/100 | (15) 0 | (17) (185, 185) | (18) X | (19) (45884, 45884) | (20) 1 | (21) 0 | (22) 0 | (23) 44 | (24) 6072.84
Output number: 1, Rank-11: (1) 86 | (2) 86 | (3)100/100 | (4) 196, 196 | (5) 150.364 | (6) 9.50875 | (7) 8.4862e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 88.3333/100 | (15) 0 | (17) (196, 196) | (18) X | (19) (45918, 45918) | (20) 1 | (21) 0 | (22) 0 | (23) 57 | (24) 6378.79
Output number: 1, Rank-19: (1) 47 | (2) 47 | (3)100/100 | (4) 255, 255 | (5) 157.324 | (6) 7.40388 | (7) 1.9814e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 91.1111/100 | (15) 0 | (17) (255, 255) | (18) X | (19) (47740, 47740) | (20) 1 | (21) 0 | (22) 0 | (23) 23 | (24) 8383.75
Output number: 1, Rank-27: (1) 49 | (2) 49 | (3)100/100 | (4) 205, 205 | (5) 154.061 | (6) 8.44298 | (7) 9.7957e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 90/100 | (15) 0 | (17) (205, 205) | (18) X | (19) (46947, 46947) | (20) 0 | (21) 0 | (22) 0 | (23) 3 | (24) 6712.33
Output number: 1, Rank-16: (1) 41 | (2) 41 | (3)100/100 | (4) 223, 223 | (5) 160.355 | (6) 6.56317 | (7) 5.8518e-05 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 92.2222/100 | (15) 0 | (17) (223, 223) | (18) X | (19) (48495, 48495) | (20) 1 | (21) 0 | (22) 0 | (23) 31 | (24) 7357.68
Output number: 1, Rank-17: (1) 99 | (2) 99 | (3)100/100 | (4) 258, 258 | (5) 155.119 | (6) 8.18652 | (7) 7.562e-06 | (8) 0 | (9) 0 | (10) 0 | (11) 0 | (12) 0 | (13) 180.001 | (14) 90.5556/100 | (15) 0 | (17) (258, 258) | (18) X | (19) (47181, 47181) | (20) 1 | (21) 0 | (22) 0 | (23) 12 | (24) 8474.12
